1.053293014182223487e+03,1.390000000000000000e+02,2.000000000000000000e+01
1.289634940638162107e+03,1.290000000000000000e+02,3.900000000000000000e+01
1.773539238949788341e+02,5.400000000000000000e+01,1.900000000000000000e+01
3.738058660346351871e+02,6.800000000000000000e+01,2.900000000000000000e+01
1.624917888548002566e+03,1.500000000000000000e+02,3.900000000000000000e+01
1.524265880630401853e+02,1.050000000000000000e+02,4.000000000000000000e+00
2.524441952245112191e+02,5.900000000000000000e+01,2.400000000000000000e+01
1.334777535851883385e+03,1.520000000000000000e+02,2.300000000000000000e+01
6.488804277109617260e+02,9.800000000000000000e+01,2.400000000000000000e+01
1.803186981017393009e+03,1.990000000000000000e+02,1.900000000000000000e+01
2.740926663676746671e+02,5.400000000000000000e+01,3.800000000000000000e+01
7.540124642047811676e+02,1.000000000000000000e+02,2.900000000000000000e+01
4.247202506545056622e+02,1.010000000000000000e+02,1.300000000000000000e+01
3.503089126581862729e+02,7.700000000000000000e+01,1.900000000000000000e+01
1.259470312401498177e+03,1.370000000000000000e+02,2.800000000000000000e+01
8.174215603171232942e+02,1.400000000000000000e+02,1.400000000000000000e+01
9.901202513134035144e+02,1.400000000000000000e+02,1.800000000000000000e+01
2.730541091629908692e+02,5.700000000000000000e+01,3.000000000000000000e+01
1.141777455046942578e+03,1.650000000000000000e+02,1.500000000000000000e+01
2.333621553014552887e+02,6.900000000000000000e+01,1.500000000000000000e+01
2.475342664687395597e+02,1.350000000000000000e+02,4.000000000000000000e+00
3.065087014699121255e+02,1.740000000000000000e+02,3.000000000000000000e+00
4.136248124491829117e+02,6.700000000000000000e+01,3.900000000000000000e+01
8.325241493820317373e+02,1.070000000000000000e+02,2.800000000000000000e+01
2.216814630541311089e+03,2.000000000000000000e+02,2.800000000000000000e+01
2.300121046941202167e+03,1.940000000000000000e+02,3.600000000000000000e+01
9.396798903724004504e+02,1.230000000000000000e+02,2.300000000000000000e+01
4.931503198329913289e+02,9.700000000000000000e+01,1.700000000000000000e+01
1.139425086126809219e+03,1.700000000000000000e+02,1.400000000000000000e+01
8.697680479950000709e-01,8.700000000000000000e+01,0.000000000000000000e+00
1.019971882703530014e+03,1.130000000000000000e+02,3.600000000000000000e+01
2.265520998187360249e+02,5.000000000000000000e+01,3.400000000000000000e+01
1.532783465566365294e+03,1.570000000000000000e+02,2.700000000000000000e+01
2.857854700185540082e+02,6.300000000000000000e+01,2.400000000000000000e+01
1.601974042791712009e+03,1.490000000000000000e+02,3.800000000000000000e+01
5.889883265336004570e+02,1.750000000000000000e+02,6.000000000000000000e+00
2.349251527874679596e+03,1.980000000000000000e+02,3.500000000000000000e+01
4.709834588450468829e+01,5.800000000000000000e+01,4.000000000000000000e+00
1.462968963342103507e+03,1.820000000000000000e+02,1.700000000000000000e+01
1.684265685487094515e+03,1.670000000000000000e+02,2.700000000000000000e+01
3.100384438096647841e+02,1.150000000000000000e+02,7.000000000000000000e+00
1.301116169507669838e+03,1.290000000000000000e+02,4.200000000000000000e+01
7.661281377514745827e+02,1.020000000000000000e+02,2.800000000000000000e+01
9.341632613289267510e+02,1.110000000000000000e+02,3.100000000000000000e+01
1.512838133178642295e+02,5.700000000000000000e+01,1.400000000000000000e+01
1.019971882703530014e+03,1.130000000000000000e+02,3.600000000000000000e+01
4.795165673253337104e+02,1.450000000000000000e+02,7.000000000000000000e+00
1.101763700688871040e+03,1.400000000000000000e+02,2.100000000000000000e+01
5.567016383625420985e+02,8.200000000000000000e+01,3.200000000000000000e+01
9.996935499999999308e-01,1.000000000000000000e+02,0.000000000000000000e+00
7.810208018337034446e+02,1.010000000000000000e+02,3.000000000000000000e+01
8.452472385863723048e+02,1.860000000000000000e+02,8.000000000000000000e+00
1.553610610406817386e+03,1.460000000000000000e+02,3.800000000000000000e+01
2.407100299492549595e+02,1.880000000000000000e+02,2.000000000000000000e+00
5.813948974955704898e+02,8.000000000000000000e+01,4.400000000000000000e+01
1.524290836314914941e+03,1.490000000000000000e+02,3.200000000000000000e+01
3.592056826494354596e+02,1.340000000000000000e+02,6.000000000000000000e+00
1.260355396012855635e+02,1.100000000000000000e+02,3.000000000000000000e+00
2.306362271826087067e+02,1.840000000000000000e+02,2.000000000000000000e+00
4.081403801602667727e+02,1.070000000000000000e+02,1.100000000000000000e+01
8.728663062722835093e+02,1.010000000000000000e+02,4.300000000000000000e+01
9.595536302438422354e+02,1.080000000000000000e+02,3.800000000000000000e+01
1.846142660859941088e+03,1.630000000000000000e+02,4.200000000000000000e+01
1.349790989753750864e+03,1.320000000000000000e+02,4.400000000000000000e+01
1.721835089140541015e+02,1.580000000000000000e+02,2.000000000000000000e+00
1.534489027896323250e+03,1.790000000000000000e+02,1.900000000000000000e+01
1.144219548100557631e+03,1.190000000000000000e+02,4.200000000000000000e+01
3.865891718242826300e+02,8.300000000000000000e+01,1.800000000000000000e+01
7.087959622444333263e+01,1.010000000000000000e+02,2.000000000000000000e+00
1.720146831462770081e+02,5.100000000000000000e+01,2.100000000000000000e+01
1.604438422660017750e+03,1.710000000000000000e+02,2.300000000000000000e+01
3.459630868887360862e+02,9.400000000000000000e+01,1.200000000000000000e+01
8.515858529764014975e+02,1.350000000000000000e+02,1.600000000000000000e+01
7.787700450410123949e+02,1.320000000000000000e+02,1.500000000000000000e+01
1.910570449106030310e+03,1.670000000000000000e+02,4.300000000000000000e+01
4.276845187492310174e+02,1.610000000000000000e+02,5.000000000000000000e+00
9.633492582185917286e+01,9.600000000000000000e+01,3.000000000000000000e+00
1.275372859943150388e+03,1.820000000000000000e+02,1.400000000000000000e+01
7.915954971707684535e+02,1.230000000000000000e+02,1.800000000000000000e+01
1.990390082452197703e+03,1.720000000000000000e+02,4.200000000000000000e+01
1.079583066977844283e+03,1.210000000000000000e+02,3.100000000000000000e+01
2.223963961847898190e+03,1.900000000000000000e+02,3.500000000000000000e+01
4.687656502527466387e+02,7.600000000000000000e+01,3.000000000000000000e+01
8.584735350388694997e+02,1.440000000000000000e+02,1.400000000000000000e+01
1.685414866163693659e+03,1.530000000000000000e+02,4.200000000000000000e+01
6.845760863721246778e+02,8.800000000000000000e+01,4.100000000000000000e+01
1.095333619514066640e+03,1.160000000000000000e+02,4.100000000000000000e+01
5.345829993448086270e+02,7.900000000000000000e+01,3.400000000000000000e+01
1.013023984024780816e+03,1.950000000000000000e+02,9.000000000000000000e+00
1.693284589497578736e+03,2.000000000000000000e+02,1.700000000000000000e+01
9.382547665819081431e+02,1.390000000000000000e+02,1.700000000000000000e+01
1.084881037045643325e+03,1.600000000000000000e+02,1.500000000000000000e+01
2.319224546913974905e+02,5.100000000000000000e+01,3.300000000000000000e+01
1.465516752395804588e+03,1.640000000000000000e+02,2.200000000000000000e+01
2.067647901669533610e+02,1.230000000000000000e+02,4.000000000000000000e+00
2.754489686515212270e+02,6.000000000000000000e+01,2.600000000000000000e+01
4.799559892675912920e+02,7.200000000000000000e+01,4.300000000000000000e+01
6.176633053668143702e+02,1.160000000000000000e+02,1.500000000000000000e+01
2.059617222394399789e+02,1.730000000000000000e+02,2.000000000000000000e+00
1.576762706407504993e+03,1.470000000000000000e+02,3.900000000000000000e+01
1.744530485531522345e+03,1.630000000000000000e+02,3.200000000000000000e+01
6.688114345965582288e+02,1.630000000000000000e+02,8.000000000000000000e+00
6.605018302252542526e+02,8.700000000000000000e+01,3.800000000000000000e+01
3.106497966188453574e+02,6.100000000000000000e+01,3.000000000000000000e+01
1.617661931973215815e+03,1.500000000000000000e+02,3.800000000000000000e+01
2.203934154921893551e+01,7.900000000000000000e+01,1.000000000000000000e+00
1.661443462765912955e+03,1.590000000000000000e+02,3.100000000000000000e+01
1.890127474200858614e+03,1.710000000000000000e+02,3.300000000000000000e+01
1.453933304020492585e+02,8.400000000000000000e+01,6.000000000000000000e+00
2.212787110682656021e+03,1.860000000000000000e+02,4.300000000000000000e+01
6.848390890405896698e+02,1.010000000000000000e+02,2.400000000000000000e+01
4.671552585375403055e+02,1.150000000000000000e+02,1.100000000000000000e+01
8.618262885053212585e+02,1.880000000000000000e+02,8.000000000000000000e+00
3.974717437803436155e+02,1.730000000000000000e+02,4.000000000000000000e+00
1.795092841710619950e+03,1.610000000000000000e+02,3.800000000000000000e+01
7.145628850549725257e+02,9.600000000000000000e+01,3.000000000000000000e+01
3.561569874052947853e+02,7.600000000000000000e+01,2.000000000000000000e+01
1.230575561552520867e+03,1.470000000000000000e+02,2.200000000000000000e+01
4.896526464977761179e+02,7.300000000000000000e+01,4.100000000000000000e+01
1.111969391127711106e+03,1.500000000000000000e+02,1.800000000000000000e+01
8.893918756512728123e+02,1.470000000000000000e+02,1.400000000000000000e+01
2.165792138583331962e+03,1.830000000000000000e+02,4.200000000000000000e+01
3.707656093380484208e+02,8.800000000000000000e+01,1.500000000000000000e+01
7.903397396098991123e+01,1.510000000000000000e+02,1.000000000000000000e+00
6.477601849515340291e+02,8.500000000000000000e+01,4.400000000000000000e+01
7.206129219885746124e+02,1.400000000000000000e+02,1.200000000000000000e+01
1.483186336968044088e+03,2.000000000000000000e+02,1.400000000000000000e+01
1.097110195598660994e+03,1.290000000000000000e+02,2.600000000000000000e+01
1.669363851463655010e+03,1.520000000000000000e+02,4.200000000000000000e+01
2.466987414909256700e+02,1.900000000000000000e+02,2.000000000000000000e+00
1.157663960072927267e+01,5.800000000000000000e+01,1.000000000000000000e+00
3.676101610934793484e+02,7.900000000000000000e+01,1.900000000000000000e+01
3.698357437297916590e+02,7.600000000000000000e+01,2.100000000000000000e+01
1.405761659096880521e+03,1.360000000000000000e+02,4.000000000000000000e+01
4.090873919555314160e+02,6.600000000000000000e+01,4.300000000000000000e+01
8.515858529764014975e+02,1.350000000000000000e+02,1.600000000000000000e+01
8.447754540168514836e+01,7.800000000000000000e+01,4.000000000000000000e+00
8.221515561039988143e+02,1.120000000000000000e+02,2.400000000000000000e+01
9.472975226060646037e+02,1.280000000000000000e+02,2.100000000000000000e+01
5.859145347032002746e+02,1.040000000000000000e+02,1.800000000000000000e+01
1.336384074278789058e+03,1.350000000000000000e+02,3.400000000000000000e+01
1.218330253614630465e+03,1.900000000000000000e+02,1.200000000000000000e+01
1.459427431124305031e+03,1.460000000000000000e+02,3.100000000000000000e+01
2.006167313261772733e+03,1.730000000000000000e+02,4.300000000000000000e+01
2.109601443915099480e+03,1.910000000000000000e+02,2.900000000000000000e+01
2.981247587934199146e+02,5.700000000000000000e+01,3.600000000000000000e+01
1.791170257297215358e+03,1.870000000000000000e+02,2.200000000000000000e+01
4.349306071819846693e+02,7.300000000000000000e+01,3.000000000000000000e+01
3.100850162946827027e+02,5.700000000000000000e+01,4.200000000000000000e+01
4.101496781662394824e+02,1.760000000000000000e+02,4.000000000000000000e+00
3.449451946169469920e+02,1.850000000000000000e+02,3.000000000000000000e+00
4.947827912869178704e+02,8.200000000000000000e+01,2.600000000000000000e+01
1.862171096590295292e+03,1.920000000000000000e+02,2.200000000000000000e+01
8.093348174078439570e+02,1.110000000000000000e+02,2.400000000000000000e+01
1.332619892341628429e+03,1.310000000000000000e+02,4.200000000000000000e+01
1.320156160107657342e+03,1.510000000000000000e+02,2.300000000000000000e+01
6.922060122902203148e+02,8.900000000000000000e+01,3.900000000000000000e+01
3.119107268287164558e+01,9.500000000000000000e+01,1.000000000000000000e+00
1.427575672843833217e+03,1.710000000000000000e+02,1.900000000000000000e+01
1.835651787408124392e+03,1.770000000000000000e+02,2.700000000000000000e+01
1.819710347087407172e+02,5.900000000000000000e+01,1.600000000000000000e+01
1.142205420951637507e+03,1.290000000000000000e+02,2.800000000000000000e+01
4.680360797702450100e+02,7.400000000000000000e+01,3.300000000000000000e+01
1.444334465168673660e+03,1.380000000000000000e+02,4.200000000000000000e+01
5.182721591712955842e+02,7.600000000000000000e+01,3.800000000000000000e+01
3.433869424153897398e+02,1.310000000000000000e+02,6.000000000000000000e+00
2.653718242308700610e+02,1.400000000000000000e+02,4.000000000000000000e+00
7.206129219885746124e+02,1.400000000000000000e+02,1.200000000000000000e+01
1.731073459978851133e+03,1.560000000000000000e+02,4.100000000000000000e+01
1.022401048689269373e+03,1.110000000000000000e+02,4.500000000000000000e+01
6.609614071153164332e+02,8.600000000000000000e+01,4.300000000000000000e+01
5.076763788826986570e+02,8.700000000000000000e+01,2.300000000000000000e+01
3.043461103002003370e+02,7.000000000000000000e+01,2.000000000000000000e+01
2.319592593570902466e+02,7.100000000000000000e+01,1.400000000000000000e+01
2.155873606071786071e+03,1.940000000000000000e+02,2.900000000000000000e+01
2.762454777620778259e+02,1.650000000000000000e+02,3.000000000000000000e+00
1.650858726226572571e+03,1.510000000000000000e+02,4.100000000000000000e+01
6.136105802333833026e+02,9.500000000000000000e+01,2.400000000000000000e+01
1.069649145395000112e+00,1.070000000000000000e+02,0.000000000000000000e+00
1.385820721197854027e+03,1.510000000000000000e+02,2.500000000000000000e+01
2.362867036398714617e+02,5.400000000000000000e+01,2.800000000000000000e+01
5.177081894362212324e+02,7.500000000000000000e+01,4.500000000000000000e+01
4.376283713082176519e+02,1.380000000000000000e+02,7.000000000000000000e+00
2.135745987185794945e+02,5.500000000000000000e+01,2.300000000000000000e+01
3.074112384810301251e+02,9.200000000000000000e+01,1.100000000000000000e+01
3.044717059713296408e+02,7.500000000000000000e+01,1.700000000000000000e+01
7.989054396780994693e+02,1.800000000000000000e+02,8.000000000000000000e+00
5.646182886394611842e+02,1.870000000000000000e+02,5.000000000000000000e+00
1.900638372798474620e+02,1.660000000000000000e+02,2.000000000000000000e+00
9.924744176157831816e+02,1.250000000000000000e+02,2.400000000000000000e+01
2.912292245795303529e+02,5.500000000000000000e+01,4.400000000000000000e+01
1.810988419728743338e+03,1.620000000000000000e+02,3.800000000000000000e+01
7.150541482065195851e+02,9.100000000000000000e+01,3.800000000000000000e+01
1.990390082452197703e+03,1.720000000000000000e+02,4.200000000000000000e+01
1.835597065235717309e+03,1.870000000000000000e+02,2.300000000000000000e+01
5.283876405664113918e+02,9.600000000000000000e+01,1.900000000000000000e+01
5.625051331644186803e+02,8.400000000000000000e+01,3.000000000000000000e+01
1.356787972330302523e+02,8.100000000000000000e+01,6.000000000000000000e+00
5.809053460899368702e+02,1.610000000000000000e+02,7.000000000000000000e+00
3.106497966188453574e+02,6.100000000000000000e+01,3.000000000000000000e+01
2.078577118875806264e+03,1.930000000000000000e+02,2.700000000000000000e+01
1.093061530777226380e+03,1.780000000000000000e+02,1.200000000000000000e+01
7.428019509428578715e+01,1.030000000000000000e+02,2.000000000000000000e+00
4.885474672432949887e+02,1.020000000000000000e+02,1.500000000000000000e+01
2.818801770213036662e+02,9.200000000000000000e+01,1.000000000000000000e+01
1.000590387993178297e+03,1.760000000000000000e+02,1.100000000000000000e+01
1.324522840787538200e+02,1.960000000000000000e+02,1.000000000000000000e+00
1.378120844853903918e+03,1.340000000000000000e+02,4.100000000000000000e+01
2.259530224516187147e+01,8.100000000000000000e+01,1.000000000000000000e+00
2.343388552172895288e+03,1.960000000000000000e+02,3.700000000000000000e+01
9.714102617417934198e+02,1.600000000000000000e+02,1.300000000000000000e+01
1.298348923171664410e+03,1.430000000000000000e+02,2.600000000000000000e+01
1.350980114895485258e+03,1.390000000000000000e+02,3.100000000000000000e+01
2.287314621601393810e+03,1.910000000000000000e+02,4.000000000000000000e+01
1.791399471435701344e+03,1.600000000000000000e+02,4.000000000000000000e+01
8.961189297483589371e+02,1.390000000000000000e+02,1.600000000000000000e+01
7.895643514148325437e+01,8.700000000000000000e+01,3.000000000000000000e+00
8.071015544760214766e+01,8.800000000000000000e+01,3.000000000000000000e+00
1.810225642886840376e+02,1.620000000000000000e+02,2.000000000000000000e+00
4.814858046114574677e+02,7.300000000000000000e+01,3.800000000000000000e+01
2.177707172756931016e+02,6.000000000000000000e+01,1.900000000000000000e+01
4.377257061855538609e+02,1.110000000000000000e+02,1.100000000000000000e+01
6.361711237555617799e+02,8.700000000000000000e+01,3.400000000000000000e+01
1.108176773400265915e+02,1.790000000000000000e+02,1.000000000000000000e+00
7.022405595337346540e+02,8.900000000000000000e+01,4.400000000000000000e+01
1.852411238856528826e+02,1.040000000000000000e+02,5.000000000000000000e+00
6.016465822401960395e+02,1.640000000000000000e+02,7.000000000000000000e+00
8.295433203243023854e+02,9.800000000000000000e+01,4.300000000000000000e+01
2.039930229069957193e+02,1.220000000000000000e+02,4.000000000000000000e+00
2.677210331489889654e+02,1.150000000000000000e+02,6.000000000000000000e+00
6.970603846949287572e+02,1.780000000000000000e+02,7.000000000000000000e+00
2.129021100631943682e+03,1.840000000000000000e+02,3.500000000000000000e+01
1.577027095829609493e+02,8.100000000000000000e+01,7.000000000000000000e+00
4.671652293375379941e+02,7.100000000000000000e+01,4.200000000000000000e+01
9.698844493350573259e+01,5.600000000000000000e+01,9.000000000000000000e+00
2.257106848321138841e+03,1.890000000000000000e+02,4.400000000000000000e+01
2.074949184321863413e+03,1.780000000000000000e+02,3.900000000000000000e+01
1.690719088889800787e+03,1.950000000000000000e+02,1.800000000000000000e+01
1.266308959657979813e+03,1.360000000000000000e+02,2.900000000000000000e+01
4.844614691108051261e+02,1.290000000000000000e+02,9.000000000000000000e+00
5.544105653403680662e+02,1.850000000000000000e+02,5.000000000000000000e+00
1.310655629283853841e+03,1.300000000000000000e+02,4.000000000000000000e+01
1.368153578850398389e+03,1.630000000000000000e+02,2.000000000000000000e+01
2.405464928749171918e+02,8.100000000000000000e+01,1.100000000000000000e+01
5.923204432087267151e+02,1.210000000000000000e+02,1.300000000000000000e+01
1.478970718039600456e+02,5.300000000000000000e+01,1.600000000000000000e+01
7.646786128458428493e+02,9.800000000000000000e+01,3.200000000000000000e+01
1.519291977920000036e+00,1.520000000000000000e+02,0.000000000000000000e+00
5.809053460899368702e+02,1.610000000000000000e+02,7.000000000000000000e+00
5.063457722294143082e+02,9.000000000000000000e+01,2.100000000000000000e+01
1.021030556271794580e+02,7.000000000000000000e+01,6.000000000000000000e+00
2.396834023627201532e+03,1.980000000000000000e+02,4.000000000000000000e+01
3.415220003318488011e+02,1.840000000000000000e+02,3.000000000000000000e+00
2.080444020360811919e+03,1.780000000000000000e+02,4.000000000000000000e+01
5.336031841089735508e+02,1.070000000000000000e+02,1.500000000000000000e+01
7.846825460478993364e+02,9.800000000000000000e+01,3.400000000000000000e+01
1.842524905720261359e+03,1.680000000000000000e+02,3.300000000000000000e+01
2.431134987832564093e+03,2.000000000000000000e+02,4.100000000000000000e+01
2.100489254882604087e+02,8.800000000000000000e+01,8.000000000000000000e+00
1.187797681038513019e+03,1.690000000000000000e+02,1.500000000000000000e+01
1.956960460451706467e+03,1.700000000000000000e+02,4.400000000000000000e+01
1.803689307308449941e+02,6.700000000000000000e+01,1.200000000000000000e+01
2.512999696521874569e+02,5.800000000000000000e+01,2.500000000000000000e+01
1.653529737928741724e+03,1.670000000000000000e+02,2.600000000000000000e+01
1.394913212043465137e+03,1.990000000000000000e+02,1.300000000000000000e+01
3.742893110107316943e+02,6.400000000000000000e+01,3.700000000000000000e+01
2.758692134791088506e+02,5.400000000000000000e+01,3.900000000000000000e+01
5.842796469793448750e+02,8.300000000000000000e+01,3.400000000000000000e+01
1.043447081121902329e+03,1.480000000000000000e+02,1.700000000000000000e+01
1.773539238949788341e+02,5.400000000000000000e+01,1.900000000000000000e+01
2.068327288138951644e+03,2.000000000000000000e+02,2.400000000000000000e+01
1.326677232370393313e+03,1.670000000000000000e+02,1.800000000000000000e+01
1.315676241513956938e+03,1.560000000000000000e+02,2.100000000000000000e+01
